order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1911914,1510,prior,2,3,22,18
2739851,1510,prior,3,1,14,26
1685480,1510,prior,4,6,11,12
2401029,1510,prior,5,1,14,23
2930690,1510,prior,6,1,21,7
178549,1510,prior,7,6,16,12
1488283,1510,prior,8,1,7,9
3063162,1510,prior,9,3,11,9
187708,1510,prior,10,2,23,6
2493959,1510,train,11,0,15,12
772208,1511,prior,1,4,15,
665408,1511,prior,2,1,14,4
1009954,1511,prior,3,5,16,4
3312748,1511,prior,4,4,5,30
2233032,1511,prior,5,3,18,30
3355910,1511,prior,6,5,18,9
285658,1511,prior,7,4,18,6
2316151,1511,prior,8,3,19,30
1284107,1511,prior,9,0,17,25
2875779,1511,test,10,5,9,26
1478409,1512,prior,1,3,10,
2944802,1512,prior,2,1,9,30
3331355,1512,prior,3,2,21,8
1558696,1512,train,4,1,10,27
166891,1513,prior,1,5,13,
2678981,1513,prior,2,1,20,30
3006071,1513,prior,3,4,8,3
71585,1513,prior,4,1,8,30
1140924,1513,prior,5,5,10,30
1426711,1513,prior,6,3,10,12
802033,1513,prior,7,5,18,23
91068,1513,prior,8,6,8,8
2946590,1513,prior,9,5,21,27
3011105,1513,prior,10,0,19,30
1430577,1513,prior,11,4,0,18
2134802,1513,prior,12,6,12,23
2863301,1513,prior,13,2,14,24
2561906,1513,train,14,6,15,30
2991686,1514,prior,1,0,19,
2510065,1514,prior,2,0,16,14
1091013,1514,prior,3,6,11,6
1937241,1514,test,4,0,14,22
2142519,1515,prior,1,4,17,
1132462,1515,prior,2,4,11,14
2216235,1515,prior,3,3,11,30
1651505,1515,train,4,3,21,30
736087,1516,prior,1,3,9,
1467887,1516,prior,2,5,13,9
2472280,1516,prior,3,5,10,7
583654,1516,test,4,4,19,30
3127405,1517,prior,1,0,8,
1794841,1517,prior,2,3,12,10
243440,1517,prior,3,6,10,17
1658845,1517,prior,4,0,10,15
3111365,1517,test,5,5,14,19
2597404,1518,prior,1,6,18,
2542779,1518,prior,2,0,14,8
1852965,1518,prior,3,0,17,30
2936303,1518,prior,4,0,8,30
118285,1518,prior,5,1,21,22
281377,1518,prior,6,6,14,5
143169,1518,train,7,0,13,15
2087516,1519,prior,1,3,11,
3345246,1519,prior,2,3,11,7
2507342,1519,prior,3,4,17,1
289399,1519,prior,4,2,10,5
1874670,1519,prior,5,3,14,8
3324727,1519,prior,6,4,16,1
195206,1519,prior,7,2,9,5
1613370,1519,prior,8,3,11,8
1291479,1519,prior,9,5,12,2
2023188,1519,prior,10,3,9,5
3337507,1519,prior,11,2,15,6
908774,1519,prior,12,5,9,10
1706621,1519,prior,13,1,15,3
31797,1519,prior,14,3,11,2
3004469,1519,prior,15,3,14,7
3407361,1519,prior,16,5,14,2
1201432,1519,prior,17,3,16,5
3392629,1519,prior,18,3,14,7
356508,1519,prior,19,3,12,21
1482006,1519,prior,20,2,10,6
2694648,1519,prior,21,1,11,6
141392,1519,prior,22,3,11,2
658659,1519,prior,23,1,12,5
1212642,1519,prior,24,1,13,7
2304984,1519,prior,25,3,9,9
1435153,1519,prior,26,2,11,6
3112324,1519,prior,27,5,9,3
3251817,1519,prior,28,4,8,6
1125063,1519,prior,29,2,8,5
2495966,1519,prior,30,2,15,0
2489421,1519,prior,31,5,8,3
1066435,1519,prior,32,3,10,5
665672,1519,prior,33,2,10,6
956309,1519,prior,34,4,10,2
707576,1519,prior,35,2,17,5
2252255,1519,prior,36,3,9,8
1432475,1519,prior,37,4,11,30
3293548,1519,prior,38,4,14,7
2340014,1519,prior,39,3,11,6
905001,1519,prior,40,2,12,13
2327,1519,prior,41,3,8,8
2414198,1519,prior,42,3,9,28
3183743,1519,prior,43,3,20,14
2998995,1519,prior,44,3,9,14
1261064,1519,prior,45,1,14,5
1941776,1519,prior,46,4,8,17
3052293,1519,prior,47,1,11,4
1484526,1519,train,48,3,11,23
1993852,1520,prior,1,1,15,
1193113,1520,prior,2,2,10,8
241133,1520,prior,3,6,9,30
1984815,1520,prior,4,0,11,29
1398709,1520,prior,5,6,8,6
722904,1520,prior,6,5,9,20
1696485,1520,prior,7,1,8,24
3036906,1520,prior,8,5,14,4
2399645,1520,prior,9,3,8,5
3281144,1520,prior,10,4,8,15
1220710,1520,prior,11,3,12,6
1861643,1520,prior,12,0,9,4
3219177,1520,prior,13,0,15,21
2839455,1520,prior,14,4,18,30
125166,1520,prior,15,6,16,30
2693581,1520,prior,16,4,12,5
136182,1520,prior,17,1,14,11
188264,1520,prior,18,1,12,14
1907337,1520,prior,19,0,15,6
3175935,1520,prior,20,1,14,29
1493384,1520,prior,21,0,11,6
489189,1520,test,22,0,8,7
559969,1521,prior,1,1,14,
2222627,1521,prior,2,1,13,21
1044294,1521,prior,3,3,11,9
1066008,1521,prior,4,1,14,5
825528,1521,prior,5,1,15,14
682940,1521,prior,6,1,10,21
2447944,1521,prior,7,5,13,4
1599654,1521,prior,8,3,10,30
3270331,1521,prior,9,1,11,12
634201,1521,prior,10,1,10,30
125526,1521,prior,11,0,13,6
460882,1521,train,12,0,15,7
1678196,1522,prior,1,5,15,
285954,1522,prior,2,0,15,16
691465,1522,prior,3,1,14,30
2593005,1522,prior,4,2,14,8
1389833,1522,train,5,0,10,30
2514529,1523,prior,1,6,20,
812443,1523,prior,2,4,21,5
403628,1523,prior,3,5,18,1
3304444,1523,prior,4,1,19,3
2373894,1523,prior,5,3,20,2
1047715,1523,prior,6,5,11,2
449087,1523,prior,7,0,13,2
2048049,1523,prior,8,3,9,3
2379871,1523,prior,9,3,19,0
2884240,1523,prior,10,4,20,1
792330,1523,test,11,1,12,4
2655506,1524,prior,1,2,8,
3179961,1524,prior,2,2,16,14
809907,1524,prior,3,1,10,27
283463,1524,prior,4,2,7,15
151581,1524,train,5,2,13,30
136557,1525,prior,1,3,13,
1502896,1525,prior,2,5,9,2
969701,1525,prior,3,3,15,5
1801573,1525,prior,4,4,15,8
2507328,1525,prior,5,2,14,5
576902,1525,prior,6,2,16,7
1500788,1525,prior,7,1,15,30
2737641,1525,prior,8,1,10,7
1937526,1525,train,9,3,15,2
1667516,1526,prior,1,5,10,
3074504,1526,prior,2,1,11,24
1712672,1526,prior,3,5,18,4
2160505,1526,prior,4,3,10,5
194495,1526,prior,5,5,7,9
2017666,1526,prior,6,5,16,7
905321,1526,prior,7,5,12,7
3254604,1526,prior,8,5,18,7
871081,1526,prior,9,5,7,7
1244047,1526,prior,10,5,14,7
884129,1526,prior,11,5,18,7
2050624,1526,prior,12,5,18,7
1295854,1526,prior,13,6,6,8
73785,1526,prior,14,5,14,6
206191,1526,prior,15,5,18,7
231784,1526,prior,16,0,18,16
184565,1526,prior,17,6,15,6
1832247,1526,prior,18,6,7,7
3159371,1526,prior,19,6,16,21
272625,1526,prior,20,5,10,6
229915,1526,prior,21,4,10,6
945932,1526,prior,22,4,11,14
2401141,1526,prior,23,4,21,7
1063880,1526,prior,24,3,13,6
382363,1526,prior,25,4,4,8
1552287,1526,prior,26,1,21,4
1446719,1526,prior,27,3,22,2
3002366,1526,prior,28,1,21,5
2014578,1526,prior,29,5,9,4
3088099,1526,prior,30,0,19,2
2735086,1526,prior,31,3,5,3
1347521,1526,prior,32,4,7,8
1716559,1526,prior,33,5,11,1
1234354,1526,prior,34,2,11,4
834861,1526,prior,35,1,14,13
2685649,1526,prior,36,3,9,2
2724296,1526,prior,37,4,7,8
3304360,1526,prior,38,2,20,5
1351849,1526,prior,39,0,16,5
3368093,1526,prior,40,4,7,4
1464625,1526,prior,41,1,20,4
224520,1526,prior,42,5,17,4
2930838,1526,prior,43,2,16,4
1709023,1526,prior,44,6,21,4
2133772,1526,prior,45,1,11,16
1073718,1526,prior,46,1,8,21
863448,1526,prior,47,4,14,10
1367362,1526,prior,48,5,11,8
1711925,1526,test,49,6,8,8
157984,1527,prior,1,0,19,
868510,1527,prior,2,2,23,2
278292,1527,prior,3,4,7,9
1360409,1527,prior,4,4,8,7
978109,1527,prior,5,3,8,6
3233634,1527,prior,6,1,7,12
2189739,1527,prior,7,3,8,2
496369,1527,prior,8,0,21,4
2636201,1527,prior,9,4,8,4
2286241,1527,prior,10,4,7,7
2200389,1527,prior,11,5,7,15
1846866,1527,prior,12,1,8,3
501697,1527,prior,13,2,7,8
1176506,1527,prior,14,3,9,8
299001,1527,prior,15,3,8,7
1052758,1527,prior,16,4,8,15
2043565,1527,prior,17,4,20,21
3131673,1527,prior,18,3,7,6
647096,1527,prior,19,4,10,8
2999263,1527,prior,20,1,20,11
1491054,1527,prior,21,0,20,6
2103467,1527,prior,22,2,11,2
136107,1527,prior,23,3,7,8
2513532,1527,prior,24,4,8,15
1267955,1527,prior,25,0,21,3
1538842,1527,prior,26,3,8,3
1112946,1527,prior,27,4,11,1
2747589,1527,prior,28,1,8,4
628698,1527,prior,29,4,9,3
2851478,1527,prior,30,2,8,12
50605,1527,prior,31,1,10,6
2747871,1527,prior,32,2,7,1
378731,1527,prior,33,0,17,5
2300376,1527,prior,34,4,8,4
2176277,1527,prior,35,5,11,1
1110508,1527,prior,36,1,10,3
2103271,1527,prior,37,3,12,16
2455247,1527,prior,38,5,13,9
3176420,1527,prior,39,3,12,5
2569186,1527,prior,40,3,12,7
2736643,1527,prior,41,1,10,5
1052974,1527,prior,42,1,8,7
2373268,1527,prior,43,0,9,6
918278,1527,prior,44,5,8,5
2462029,1527,prior,45,1,15,3
3066760,1527,prior,46,4,11,3
810050,1527,prior,47,5,8,22
2508510,1527,prior,48,1,9,3
494399,1527,prior,49,2,11,1
2467111,1527,prior,50,5,13,3
405359,1527,prior,51,5,7,7
1362008,1527,prior,52,1,7,3
1483077,1527,prior,53,3,10,2
584994,1527,prior,54,4,11,1
305407,1527,prior,55,4,8,7
3102346,1527,prior,56,3,21,6
1272681,1527,prior,57,5,13,2
2108567,1527,prior,58,0,21,2
220180,1527,train,59,4,11,4
1930102,1528,prior,1,3,10,
2788225,1528,prior,2,4,11,30
1120241,1528,prior,3,5,12,15
3418665,1528,train,4,0,12,30
1628898,1529,prior,1,0,13,
450737,1529,prior,2,0,19,30
3189371,1529,prior,3,0,9,7
881631,1529,prior,4,2,17,9
1893228,1529,prior,5,2,13,7
3047386,1529,train,6,0,12,12
3363849,1530,prior,1,2,12,
2114383,1530,prior,2,3,13,8
2067199,1530,prior,3,1,12,5
2398219,1530,prior,4,4,17,30
3125815,1530,prior,5,4,15,14
1372032,1530,prior,6,2,13,30
1416521,1530,prior,7,1,18,6
1485441,1530,prior,8,1,17,28
2886342,1530,prior,9,1,17,7
1775022,1530,prior,10,2,15,29
3343170,1530,prior,11,5,10,30
2196512,1530,prior,12,3,15,30
2841995,1530,prior,13,1,8,12
364043,1530,prior,14,2,18,15
2008395,1530,prior,15,3,19,1
57001,1530,prior,16,2,15,30
2029694,1530,prior,17,3,15,8
2306059,1530,train,18,0,7,4
663300,1531,prior,1,2,8,
1255135,1531,prior,2,6,18,4
2313755,1531,prior,3,0,19,8
518549,1531,prior,4,6,17,6
112113,1531,prior,5,6,7,7
2682506,1531,prior,6,5,17,6
2480054,1531,prior,7,0,21,16
2423324,1531,prior,8,3,7,10
1826576,1531,prior,9,1,10,5
1615548,1531,prior,10,2,8,8
2192976,1531,prior,11,0,17,26
2898619,1531,prior,12,1,12,1
1281967,1531,prior,13,5,19,4
2160284,1531,prior,14,0,9,2
1764292,1531,prior,15,4,17,4
2888553,1531,prior,16,0,16,24
1550036,1531,prior,17,3,18,10
1745690,1531,prior,18,5,17,2
2988131,1531,prior,19,1,12,17
807838,1531,prior,20,6,10,5
2986336,1531,prior,21,6,19,7
2250011,1531,prior,22,3,19,30
2495647,1531,prior,23,1,9,12
601244,1531,prior,24,0,7,6
1980310,1531,prior,25,2,9,16
180581,1531,prior,26,2,16,0
1474272,1531,prior,27,3,18,8
1390487,1531,prior,28,2,11,6
297403,1531,prior,29,1,8,6
2144975,1531,prior,30,2,8,8
247660,1531,prior,31,1,8,6
2791547,1531,prior,32,1,8,7
1933138,1531,prior,33,1,9,7
426455,1531,prior,34,1,18,0
2354362,1531,prior,35,1,8,7
2722925,1531,prior,36,1,16,0
1782976,1531,prior,37,0,17,6
1552012,1531,prior,38,1,8,1
2181667,1531,prior,39,1,9,7
730676,1531,prior,40,4,18,3
1142822,1531,prior,41,1,9,4
1750739,1531,prior,42,4,19,3
3198799,1531,prior,43,1,9,4
2236550,1531,prior,44,1,8,7
1241050,1531,prior,45,0,16,6
3066401,1531,prior,46,1,9,8
15143,1531,prior,47,0,6,6
796549,1531,prior,48,0,15,0
1115143,1531,train,49,3,16,3
2025140,1532,prior,1,1,20,
3171161,1532,prior,2,2,20,22
2798929,1532,prior,3,0,18,5
553994,1532,prior,4,3,21,3
1558577,1532,prior,5,1,7,5
1610050,1532,prior,6,1,9,7
2135544,1532,prior,7,6,16,5
2979754,1532,prior,8,2,8,3
1218959,1532,prior,9,1,6,6
2294430,1532,prior,10,5,9,4
1897639,1532,prior,11,1,11,3
1089732,1532,prior,12,1,13,7
1109755,1532,prior,13,0,12,6
2523050,1532,prior,14,1,6,8
3100472,1532,prior,15,1,16,7
1134090,1532,prior,16,1,12,7
2757321,1532,prior,17,1,12,7
1585274,1532,prior,18,2,6,1
2956186,1532,prior,19,1,8,6
1827860,1532,prior,20,5,18,4
1475136,1532,prior,21,4,6,6
2593412,1532,prior,22,2,7,5
2903884,1532,prior,23,4,13,2
967626,1532,test,24,1,21,4
3385499,1533,prior,1,1,18,
254285,1533,prior,2,2,20,30
254012,1533,prior,3,6,17,30
623937,1533,train,4,6,23,30
1680938,1534,prior,1,6,14,
3361403,1534,prior,2,3,19,18
1056555,1534,prior,3,3,18,30
537303,1534,train,4,1,14,12
1746022,1535,prior,1,1,16,
2932055,1535,prior,2,1,12,7
2212239,1535,prior,3,3,12,16
328968,1535,prior,4,4,9,8
2069872,1535,prior,5,1,13,18
2206394,1535,prior,6,1,9,28
121685,1535,prior,7,2,16,1
78716,1535,prior,8,4,12,2
2305738,1535,prior,9,3,16,20
2137279,1535,prior,10,2,13,20
568537,1535,prior,11,0,15,5
2478496,1535,prior,12,1,16,30
1997171,1535,prior,13,1,13,7
3159214,1535,prior,14,2,15,8
1931773,1535,prior,15,3,9,8
1743426,1535,prior,16,1,10,19
2244387,1535,prior,17,5,13,11
1593889,1535,prior,18,1,17,3
3284413,1535,prior,19,4,13,3
713956,1535,prior,20,3,16,30
2574232,1535,prior,21,6,12,3
3183991,1535,prior,22,0,9,15
2454410,1535,prior,23,2,12,9
884543,1535,prior,24,3,16,8
184067,1535,prior,25,3,12,7
1870325,1535,prior,26,5,9,9
493213,1535,prior,27,1,15,10
1734369,1535,prior,28,2,16,8
1284059,1535,test,29,2,9,7
2106802,1536,prior,1,0,11,
3326314,1536,prior,2,0,9,21
3289328,1536,prior,3,0,11,7
2916769,1536,prior,4,0,9,7
2193671,1536,prior,5,0,10,21
1339827,1536,train,6,0,11,21
2798444,1537,prior,1,4,9,
2130611,1537,prior,2,5,17,1
300615,1537,prior,3,6,13,1
1582104,1537,prior,4,3,11,4
2729126,1537,prior,5,5,15,2
1519493,1537,prior,6,2,13,4
2876490,1537,prior,7,6,11,4
2684340,1537,prior,8,1,11,2
323608,1537,prior,9,3,11,2
1942856,1537,prior,10,5,15,2
84518,1537,prior,11,6,8,1
470651,1537,prior,12,6,11,7
1875650,1537,prior,13,0,11,1
2080751,1537,prior,14,2,5,2
108221,1537,prior,15,5,18,3
2839381,1537,prior,16,0,10,2
2856076,1537,prior,17,1,6,1
2877683,1537,prior,18,1,9,0
2555965,1537,prior,19,1,11,0
880857,1537,prior,20,2,13,1
1342519,1537,prior,21,5,14,3
2025576,1537,prior,22,0,13,2
3331701,1537,prior,23,3,11,3
808451,1537,prior,24,5,14,2
1038890,1537,prior,25,2,12,4
42273,1537,prior,26,2,17,0
2623250,1537,prior,27,5,16,3
838601,1537,prior,28,5,13,7
1292519,1537,prior,29,5,16,7
2655213,1537,prior,30,6,10,8
2872457,1537,prior,31,6,14,0
27619,1537,prior,32,6,10,7
317483,1537,prior,33,6,11,0
2351221,1537,prior,34,5,13,6
1938635,1537,prior,35,5,15,7
786975,1537,prior,36,6,12,1
1742573,1537,prior,37,3,10,4
2693541,1537,prior,38,6,10,3
2536955,1537,prior,39,5,15,6
1243922,1537,prior,40,5,14,7
624943,1537,prior,41,0,10,2
3048474,1537,prior,42,5,15,5
3214102,1537,prior,43,0,10,2
2122317,1537,prior,44,1,6,8
629654,1537,prior,45,6,13,5
2813143,1537,prior,46,5,18,6
2391266,1537,prior,47,5,17,7
1215113,1537,prior,48,4,10,6
2506073,1537,prior,49,5,14,1
753251,1537,prior,50,1,5,3
2067953,1537,prior,51,5,19,4
2885785,1537,prior,52,5,14,7
2073986,1537,prior,53,5,15,7
3356660,1537,prior,54,5,14,7
2560445,1537,prior,55,2,20,4
158733,1537,prior,56,5,15,3
902502,1537,prior,57,5,14,7
68066,1537,prior,58,5,16,7
2730856,1537,prior,59,2,15,4
1332496,1537,prior,60,0,10,5
2235223,1537,prior,61,5,16,5
1805097,1537,prior,62,1,8,30
1675503,1537,prior,63,6,10,5
3370626,1537,prior,64,2,8,3
1981742,1537,prior,65,3,9,1
2395937,1537,prior,66,5,16,9
2041225,1537,prior,67,0,9,2
292590,1537,prior,68,2,17,2
2101582,1537,prior,69,5,16,3
1824953,1537,prior,70,2,14,4
878202,1537,prior,71,2,14,7
1037697,1537,prior,72,5,14,10
699421,1537,prior,73,5,13,14
2604897,1537,train,74,5,19,21
3281047,1538,prior,1,4,17,
3123918,1538,prior,2,3,17,13
1211790,1538,prior,3,6,15,3
3108366,1538,prior,4,6,14,7
1067218,1538,prior,5,6,12,7
1343092,1538,prior,6,6,14,0
72111,1538,prior,7,6,18,7
1401955,1538,prior,8,3,19,4
2127343,1538,prior,9,0,11,4
1361173,1538,prior,10,0,14,0
3308621,1538,prior,11,1,21,8
1844523,1538,prior,12,0,18,6
524113,1538,prior,13,1,18,1
2055658,1538,prior,14,2,22,1
3046810,1538,prior,15,6,13,4
525409,1538,prior,16,4,19,5
2384397,1538,prior,17,6,12,2
2902934,1538,prior,18,5,18,6
3310472,1538,prior,19,0,10,16
3371902,1538,prior,20,1,19,1
699686,1538,prior,21,5,7,4
1914843,1538,prior,22,5,10,7
1163202,1538,prior,23,0,17,2
2399745,1538,prior,24,4,17,4
1492252,1538,prior,25,2,15,5
893848,1538,prior,26,4,19,2
2510174,1538,prior,27,6,17,2
2435979,1538,prior,28,4,14,5
83963,1538,prior,29,4,18,7
456129,1538,prior,30,6,18,2
1805064,1538,prior,31,5,19,13
872872,1538,prior,32,2,17,4
2079732,1538,prior,33,4,18,16
208514,1538,prior,34,6,17,2
2944831,1538,prior,35,3,18,4
2099664,1538,prior,36,0,14,4
1518160,1538,prior,37,6,11,6
1716719,1538,prior,38,0,9,8
2640324,1538,prior,39,4,21,4
922234,1538,prior,40,6,12,30
338760,1538,prior,41,0,14,8
813636,1538,prior,42,2,20,2
2618927,1538,prior,43,1,10,20
2055246,1538,prior,44,1,11,0
859634,1538,prior,45,3,18,9
2207145,1538,prior,46,2,20,6
2434985,1538,prior,47,5,8,30
1648007,1538,prior,48,1,18,3
1127399,1538,prior,49,6,19,5
2645395,1538,prior,50,0,12,29
2873241,1538,prior,51,1,19,1
2766251,1538,prior,52,3,21,2
415440,1538,prior,53,4,19,8
299516,1538,prior,54,0,16,3
2380094,1538,train,55,5,18,12
2749405,1539,prior,1,4,19,
1393376,1539,prior,2,3,7,30
971270,1539,prior,3,6,13,30
3262847,1539,prior,4,0,11,15
637187,1539,prior,5,6,14,6
607140,1539,prior,6,0,11,8
1240446,1539,prior,7,0,11,7
461114,1539,train,8,2,18,23
316947,1540,prior,1,1,20,
1992154,1540,prior,2,1,22,7
133972,1540,prior,3,2,12,8
200390,1540,prior,4,2,0,7
374436,1540,prior,5,1,21,6
2920553,1540,prior,6,1,0,14
2813049,1540,prior,7,2,2,8
2365998,1540,prior,8,1,23,6
1604797,1540,prior,9,1,3,28
3291763,1540,prior,10,5,11,4
2840197,1540,prior,11,1,12,3
1669705,1540,prior,12,5,13,4
1399793,1540,prior,13,1,23,3
2799665,1540,prior,14,1,14,7
2228851,1540,prior,15,1,14,7
1445412,1540,prior,16,2,15,1
1504054,1540,prior,17,0,20,5
2337422,1540,prior,18,0,21,0
2699008,1540,prior,19,0,22,7
1914830,1540,prior,20,0,22,7
783503,1540,prior,21,0,20,7
2500516,1540,prior,22,0,22,7
3095943,1540,prior,23,1,15,1
716845,1540,prior,24,4,22,3
1955535,1540,prior,25,6,19,16
2672322,1540,prior,26,3,15,4
1424793,1540,prior,27,1,1,5
749498,1540,prior,28,0,21,6
6695,1540,train,29,1,1,8
1326036,1541,prior,1,0,9,
1575138,1541,prior,2,3,18,10
540828,1541,prior,3,0,16,11
2124391,1541,prior,4,0,13,30
2943156,1541,prior,5,3,18,3
3164396,1541,prior,6,6,16,10
478762,1541,prior,7,2,15,3
2703855,1541,prior,8,0,12,30
343185,1541,prior,9,0,15,21
505389,1541,prior,10,0,8,30
2690545,1541,train,11,0,9,30
1192415,1542,prior,1,4,11,
1569086,1542,prior,2,4,13,7
380807,1542,prior,3,3,13,6
1716391,1542,prior,4,0,13,11
2054760,1542,prior,5,1,11,8
3251469,1542,prior,6,4,10,3
124195,1542,prior,7,5,13,1
2935680,1542,prior,8,2,13,4
1808535,1542,prior,9,4,15,2
665207,1542,prior,10,4,15,7
3097208,1542,prior,11,4,16,14
422808,1542,prior,12,0,19,10
623027,1542,prior,13,5,10,5
2253768,1542,prior,14,5,13,7
3037721,1542,prior,15,4,12,6
2092934,1542,prior,16,0,17,10
2573053,1542,prior,17,5,10,5
1251251,1542,prior,18,5,10,7
2092237,1542,prior,19,0,14,9
1370569,1542,prior,20,1,12,8
892230,1542,prior,21,5,18,4
93887,1542,prior,22,4,12,6
2920803,1542,prior,23,5,12,8
3213881,1542,prior,24,3,11,5
541520,1542,prior,25,5,11,9
3242445,1542,prior,26,5,16,7
1634578,1542,prior,27,5,10,7
3087181,1542,prior,28,0,22,9
2054490,1542,prior,29,6,7,6
873126,1542,prior,30,5,10,6
2018304,1542,prior,31,2,17,4
2115453,1542,prior,32,5,15,10
1975884,1542,prior,33,0,14,9
1535257,1542,prior,34,0,18,7
303716,1542,prior,35,0,15,7
2040035,1542,prior,36,1,12,15
1005921,1542,prior,37,1,8,7
2920315,1542,prior,38,5,15,4
545312,1542,prior,39,2,12,4
1375643,1542,prior,40,1,10,6
3254353,1542,prior,41,0,14,6
1276919,1542,prior,42,0,13,7
586848,1542,prior,43,0,20,7
891385,1542,prior,44,5,11,5
1124353,1542,prior,45,0,14,9
3133839,1542,prior,46,0,10,7
3065188,1542,prior,47,4,15,4
885214,1542,prior,48,0,16,10
1590433,1542,prior,49,5,15,5
1238192,1542,prior,50,5,15,7
3265268,1542,prior,51,5,14,7
1186780,1542,prior,52,0,18,16
779069,1542,train,53,5,15,5
3245258,1543,prior,1,1,16,
1152067,1543,prior,2,1,11,30
2823236,1543,prior,3,2,9,22
199330,1543,prior,4,6,16,30
1725468,1543,prior,5,2,12,30
2973340,1543,prior,6,6,10,30
1798022,1543,train,7,2,21,17
2365278,1544,prior,1,6,14,
1865079,1544,prior,2,6,19,14
2818832,1544,prior,3,5,7,13
3344147,1544,prior,4,5,18,0
2816744,1544,prior,5,4,9,6
814177,1544,prior,6,3,17,6
152078,1544,prior,7,0,11,4
1051451,1544,prior,8,1,13,8
1754479,1544,prior,9,2,12,1
2906863,1544,prior,10,5,15,3
1920436,1544,prior,11,2,18,4
3165600,1544,prior,12,0,14,5
3104591,1544,prior,13,1,11,8
2166646,1544,prior,14,0,15,30
70421,1544,prior,15,3,16,17
1552939,1544,prior,16,0,21,18
1937146,1544,prior,17,2,19,23
1788033,1544,prior,18,4,13,9
390820,1544,prior,19,6,15,9
3215263,1544,prior,20,2,12,3
1841472,1544,test,21,2,17,30
2599764,1545,prior,1,6,18,
1849307,1545,prior,2,1,10,30
43589,1545,prior,3,2,16,30
1650576,1545,prior,4,5,20,3
1688332,1545,prior,5,4,17,6
1625276,1545,prior,6,1,14,4
2346973,1545,prior,7,3,16,2
2997910,1545,prior,8,5,19,2
1129928,1545,prior,9,6,15,8
2617896,1545,prior,10,0,21,1
2306146,1545,prior,11,3,16,3
2708280,1545,prior,12,4,17,8
2172137,1545,prior,13,5,19,1
279182,1545,prior,14,2,17,4
2811383,1545,prior,15,3,9,1
949293,1545,prior,16,5,16,9
2414299,1545,prior,17,6,11,1
1066630,1545,prior,18,1,15,2
158826,1545,prior,19,5,14,4
3280882,1545,train,20,0,18,2
1412600,1546,prior,1,2,11,
3126514,1546,prior,2,5,7,10
770873,1546,prior,3,5,9,14
1632867,1546,prior,4,5,10,14
284557,1546,prior,5,5,12,14
1786097,1546,prior,6,5,9,28
2019816,1546,prior,7,5,3,28
2024398,1546,prior,8,6,15,1
3186745,1546,prior,9,0,18,15
692927,1546,prior,10,2,6,9
2519616,1546,prior,11,4,12,16
2620213,1546,prior,12,2,9,19
2009265,1546,prior,13,3,16,1
995707,1546,prior,14,5,22,2
940601,1546,prior,15,1,15,3
3192129,1546,prior,16,6,17,5
178901,1546,prior,17,1,18,2
965381,1546,prior,18,1,11,7
2687799,1546,prior,19,1,8,7
334982,1546,prior,20,6,19,5
3046665,1546,prior,21,0,19,1
940172,1546,prior,22,2,15,2
3320208,1546,prior,23,2,15,0
2277618,1546,prior,24,1,11,6
3050675,1546,prior,25,5,16,4
895275,1546,prior,26,5,17,0
2180619,1546,prior,27,1,13,3
633688,1546,prior,28,2,10,1
1453796,1546,prior,29,3,10,1
619335,1546,prior,30,6,17,10
1133886,1546,prior,31,0,10,1
3252362,1546,prior,32,2,17,2
1783337,1546,prior,33,1,7,13
2455923,1546,prior,34,6,17,5
2147973,1546,prior,35,4,16,19
216056,1546,prior,36,5,13,1
282808,1546,prior,37,1,8,3
1954558,1546,prior,38,3,11,2
342652,1546,prior,39,6,17,3
601780,1546,prior,40,2,12,3
834778,1546,prior,41,3,16,8
3078086,1546,prior,42,5,9,9
3195241,1546,prior,43,2,12,4
1225850,1546,prior,44,0,17,12
232002,1546,prior,45,4,18,4
1401155,1546,prior,46,6,18,9
1445193,1546,prior,47,1,0,2
1844058,1546,prior,48,6,9,5
1354762,1546,prior,49,1,16,30
2669429,1546,train,50,2,9,1
2238451,1547,prior,1,4,8,
2355499,1547,prior,2,4,6,7
1755577,1547,prior,3,0,6,3
2199611,1547,prior,4,6,8,13
2677276,1547,prior,5,3,8,4
3263500,1547,prior,6,3,8,28
148868,1547,prior,7,1,8,12
1487734,1547,prior,8,1,14,21
2305229,1547,prior,9,2,14,8
1153000,1547,prior,10,3,8,1
2699433,1547,prior,11,5,8,2
3222540,1547,prior,12,4,10,6
219687,1547,prior,13,5,8,8
1125610,1547,prior,14,2,9,11
2327932,1547,prior,15,6,14,18
3237047,1547,prior,16,6,9,7
1124651,1547,prior,17,6,10,0
387743,1547,prior,18,5,9,6
1919585,1547,prior,19,5,10,0
2363730,1547,prior,20,3,9,5
1246219,1547,prior,21,2,12,6
1967937,1547,prior,22,1,17,13
2091848,1547,prior,23,2,10,22
3021307,1547,prior,24,4,9,2
2728691,1547,prior,25,6,12,2
177558,1547,prior,26,1,17,9
320347,1547,prior,27,4,7,3
3380799,1547,prior,28,3,9,20
2672745,1547,prior,29,4,10,1
1010603,1547,prior,30,1,9,11
2408621,1547,prior,31,0,7,27
2677919,1547,prior,32,1,8,8
2457539,1547,prior,33,5,11,4
2579946,1547,prior,34,0,6,2
2743745,1547,prior,35,2,9,9
671926,1547,prior,36,2,8,7
1551067,1547,prior,37,5,7,30
