order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_status,payment_status,order_timestamp,total_amount
2069498,1075,prior,6,2,15,4,DELIVERED,REFUNDED,54:31.3,2099.51
2900359,1075,prior,7,6,11,4,DELIVERED,REFUNDED,54:31.3,1385.21
2014754,1075,prior,8,2,16,3,PLACED,REFUNDED,54:31.3,1228.92
3332960,1075,prior,9,4,11,2,DELIVERED,PAID,54:31.3,1643.85
2928396,1075,prior,10,0,9,3,DELIVERED,PAID,54:31.3,619.24
1642760,1075,prior,11,3,15,3,PLACED,REFUNDED,54:31.3,2356.81
1302663,1075,prior,12,6,8,3,PLACED,REFUNDED,54:31.3,2267.59
1293227,1075,prior,13,3,12,4,DELIVERED,PAID,54:31.3,1845.24
880552,1075,prior,14,6,14,3,CANCELLED,PAID,54:31.3,352.84
576581,1075,prior,15,2,7,3,DELIVERED,FAILED,54:31.3,2109.34
3004232,1075,prior,16,0,9,5,CANCELLED,PAID,54:31.3,2036.68
3228360,1075,prior,17,2,10,2,DELIVERED,REFUNDED,54:31.3,1900.1
3273060,1075,prior,18,5,8,3,CANCELLED,PAID,54:31.3,2402.68
336271,1075,prior,19,0,15,2,CANCELLED,PAID,54:31.3,1498.17
3300942,1075,prior,20,2,13,2,PLACED,FAILED,54:31.3,2301.56
1803548,1075,prior,21,4,13,2,DELIVERED,FAILED,54:31.3,910.4
1260738,1075,prior,22,3,12,6,CANCELLED,FAILED,54:31.3,668.7
879707,1075,prior,23,4,13,8,DELIVERED,PAID,54:31.3,2124.12
984373,1075,prior,24,0,13,3,PLACED,REFUNDED,54:31.3,1948.79
3412246,1075,prior,25,2,8,2,DELIVERED,REFUNDED,54:31.3,229.48
2830619,1075,prior,26,4,12,2,DELIVERED,FAILED,54:31.3,1062.67
1100599,1075,prior,27,5,11,1,PLACED,PAID,54:31.3,326.64
2801403,1075,prior,28,3,8,5,CANCELLED,PAID,54:31.3,1458.17
2897068,1075,prior,29,6,10,3,DELIVERED,FAILED,54:31.3,720.32
2859191,1075,prior,30,6,10,7,CANCELLED,REFUNDED,54:31.3,1243.07
3045613,1075,prior,31,0,11,1,PLACED,PAID,54:31.3,386.34
1238506,1075,prior,32,2,9,2,PLACED,PAID,54:31.3,230.76
340710,1075,prior,33,3,11,1,DELIVERED,FAILED,54:31.3,2433.82
192878,1075,prior,34,5,13,2,CANCELLED,PAID,54:31.3,1958.71
1678125,1075,prior,35,0,9,2,DELIVERED,FAILED,54:31.3,1713.79
2430099,1075,prior,36,3,12,3,DELIVERED,PAID,54:31.3,863.12
2654250,1075,prior,37,5,9,2,PLACED,FAILED,54:31.3,1601.21
2791974,1075,prior,38,1,9,3,DELIVERED,PAID,54:31.3,420.27
496299,1075,prior,39,3,9,2,PLACED,PAID,54:31.3,2185.47
2449900,1075,prior,40,5,9,2,CANCELLED,REFUNDED,54:31.3,2403.39
1837580,1075,prior,41,0,12,2,DELIVERED,REFUNDED,54:31.3,1900.64
459279,1075,prior,42,3,9,3,CANCELLED,PAID,54:31.3,499.92
2978146,1075,prior,43,4,10,1,PLACED,PAID,54:31.3,2495.5
584297,1075,prior,44,6,9,2,CANCELLED,PAID,54:31.3,2256.65
2195153,1075,prior,45,1,13,2,CANCELLED,FAILED,54:31.3,199.08
2303091,1075,prior,46,4,10,3,PLACED,PAID,54:31.3,817.79
1260683,1075,prior,47,1,9,4,PLACED,REFUNDED,54:31.3,1519.3
2083879,1075,prior,48,2,10,1,PLACED,REFUNDED,54:31.3,772.18
268602,1075,prior,49,3,12,1,DELIVERED,FAILED,54:31.3,1953.41
1415587,1075,prior,50,5,14,2,PLACED,PAID,54:31.3,1499.62
1052729,1075,prior,51,5,11,7,CANCELLED,PAID,54:31.3,1508.78
1232510,1075,prior,52,0,10,2,CANCELLED,PAID,54:31.3,1462.23
2918140,1075,prior,53,0,9,7,PLACED,FAILED,54:31.3,1633.58
3315000,1075,prior,54,4,7,4,PLACED,PAID,54:31.3,260.43
354978,1075,prior,55,5,8,1,PLACED,PAID,54:31.3,914.8
1083172,1075,prior,56,6,11,1,CANCELLED,REFUNDED,54:31.3,1676.57
1047147,1075,prior,57,2,7,3,CANCELLED,REFUNDED,54:31.3,1926.12
3009671,1075,prior,58,4,8,2,CANCELLED,PAID,54:31.3,1821.78
1873133,1075,prior,59,6,9,2,PLACED,FAILED,54:31.3,2009.12
1371956,1075,prior,60,0,11,1,CANCELLED,REFUNDED,54:31.3,823.29
170597,1075,prior,61,4,10,4,PLACED,REFUNDED,54:31.3,2131.04
3026963,1075,prior,62,5,7,1,PLACED,REFUNDED,54:31.3,808.47
747386,1075,prior,63,2,8,4,PLACED,PAID,54:31.3,637.72
3258264,1075,prior,64,4,10,2,PLACED,REFUNDED,54:31.3,976
1238525,1075,prior,65,6,14,2,DELIVERED,PAID,54:31.3,1293.79
1299229,1075,prior,66,0,11,1,DELIVERED,REFUNDED,54:31.3,1896.41
1816958,1075,prior,67,2,9,2,CANCELLED,PAID,54:31.3,1687.36
2250131,1075,prior,68,4,16,2,PLACED,FAILED,54:31.3,244.64
1764692,1075,prior,69,5,16,1,DELIVERED,PAID,54:31.3,930.64
522824,1075,prior,70,6,10,8,PLACED,REFUNDED,54:31.3,1048.21
2560704,1075,prior,71,1,10,2,PLACED,PAID,54:31.3,2492.47
94478,1075,prior,72,1,9,7,PLACED,REFUNDED,54:31.3,295.15
2424421,1075,prior,73,3,10,2,DELIVERED,REFUNDED,54:31.3,816.93
422981,1075,prior,74,6,8,3,PLACED,FAILED,54:31.3,2097.18
606695,1075,prior,75,0,9,1,PLACED,REFUNDED,54:31.3,1515.7
633248,1075,prior,76,2,11,2,DELIVERED,FAILED,54:31.3,2141.79
1921229,1075,prior,77,4,9,2,DELIVERED,FAILED,54:31.3,2251.88
1646174,1075,prior,78,0,10,3,PLACED,PAID,54:31.3,1732.36
1303460,1075,prior,79,6,9,6,DELIVERED,REFUNDED,54:31.3,2482.57
526631,1075,prior,80,2,10,3,DELIVERED,FAILED,54:31.3,2163.52
575160,1075,prior,81,6,21,4,DELIVERED,REFUNDED,54:31.3,585.47
575459,1075,prior,82,2,19,3,CANCELLED,REFUNDED,54:31.3,1325.45
3351567,1075,prior,83,5,11,3,CANCELLED,PAID,54:31.3,1591.96
1052165,1075,test,84,4,15,6,DELIVERED,REFUNDED,54:31.3,762.4
1656998,1076,prior,1,5,15,,CANCELLED,PAID,54:31.3,1397.21
1511011,1076,prior,2,2,11,18,CANCELLED,FAILED,54:31.3,2444.19
67310,1076,prior,3,4,11,23,CANCELLED,FAILED,54:31.3,1332.8
1181309,1076,prior,4,3,13,20,CANCELLED,PAID,54:31.3,981.08
2372083,1076,prior,5,4,13,30,CANCELLED,FAILED,54:31.3,2174.56
1730144,1076,prior,6,2,12,30,DELIVERED,PAID,54:31.3,2057.24
1322543,1076,prior,7,3,10,29,PLACED,PAID,54:31.3,1090.8
2544926,1076,test,8,5,10,23,DELIVERED,PAID,54:31.3,419.34
2571478,1077,prior,1,6,16,,DELIVERED,REFUNDED,54:31.3,692.86
2394449,1077,prior,2,6,8,7,CANCELLED,REFUNDED,54:31.3,2416.96
2859971,1077,prior,3,0,13,15,CANCELLED,REFUNDED,54:31.3,227.99
64435,1077,prior,4,0,11,7,PLACED,FAILED,54:31.3,1119.72
2601841,1077,prior,5,6,18,6,DELIVERED,PAID,54:31.3,1841.01
2951412,1077,prior,6,0,9,22,CANCELLED,PAID,54:31.3,598.77
1013146,1077,prior,7,2,7,30,CANCELLED,PAID,54:31.3,1439.14
1899274,1077,prior,8,0,9,12,CANCELLED,FAILED,54:31.3,2256.23
545509,1077,prior,9,6,15,6,CANCELLED,REFUNDED,54:31.3,1037.87
980621,1077,prior,10,0,12,1,CANCELLED,FAILED,54:31.3,1713.87
2728397,1077,prior,11,0,13,30,PLACED,REFUNDED,54:31.3,961.14
980464,1077,prior,12,3,16,10,PLACED,PAID,54:31.3,792.18
3039780,1077,train,13,0,10,18,PLACED,PAID,54:31.3,2342.42
2961244,1078,prior,1,6,13,,PLACED,PAID,54:31.3,1107.89
1507497,1078,prior,2,0,11,8,CANCELLED,FAILED,54:31.3,621.63
2208626,1078,prior,3,0,14,0,PLACED,REFUNDED,54:31.3,806.23
3357045,1078,prior,4,6,12,6,CANCELLED,REFUNDED,54:31.3,1777.49
2157253,1078,prior,5,6,13,0,DELIVERED,REFUNDED,54:31.3,712.14
1986682,1078,prior,6,1,17,9,PLACED,PAID,54:31.3,412.89
618337,1078,prior,7,5,10,4,DELIVERED,PAID,54:31.3,1215.73
3097624,1078,prior,8,2,13,18,DELIVERED,REFUNDED,54:31.3,1982.94
393494,1078,train,9,0,12,5,DELIVERED,REFUNDED,54:31.3,202.86
3247381,1079,prior,1,5,14,,PLACED,REFUNDED,54:31.3,920.27
53700,1079,prior,2,4,16,6,PLACED,FAILED,54:31.3,245.47
931748,1079,prior,3,0,11,30,PLACED,FAILED,54:31.3,1697.08
1730279,1079,prior,4,5,16,12,DELIVERED,FAILED,54:31.3,1809.28
129626,1079,prior,5,1,16,30,DELIVERED,REFUNDED,54:31.3,1667.16
2228799,1079,prior,6,1,17,30,PLACED,REFUNDED,54:31.3,1996.91
1459681,1079,prior,7,0,17,6,PLACED,PAID,54:31.3,2236.78
3400179,1079,prior,8,0,17,30,CANCELLED,FAILED,54:31.3,209.75
595633,1079,train,9,0,12,30,PLACED,PAID,54:31.3,396.66
1577826,1080,prior,1,2,14,,DELIVERED,REFUNDED,54:31.3,236.16
1634365,1080,prior,2,3,14,8,DELIVERED,PAID,54:31.3,730.43
1906747,1080,prior,3,6,17,3,CANCELLED,FAILED,54:31.3,2328.41
209769,1080,prior,4,0,17,15,PLACED,REFUNDED,54:31.3,452.64
1424258,1080,prior,5,5,21,5,DELIVERED,PAID,54:31.3,1077.54
244528,1080,prior,6,5,9,7,PLACED,PAID,54:31.3,2135.47
342896,1080,prior,7,1,20,3,DELIVERED,REFUNDED,54:31.3,1775.82
673704,1080,prior,8,3,14,9,CANCELLED,PAID,54:31.3,530.28
699197,1080,prior,9,5,10,9,DELIVERED,REFUNDED,54:31.3,440.05
537623,1080,prior,10,3,17,5,DELIVERED,FAILED,54:31.3,1308.54
3078595,1080,prior,11,0,11,11,PLACED,FAILED,54:31.3,1145.85
1627619,1080,prior,12,5,11,5,DELIVERED,FAILED,54:31.3,2190.02
2717227,1080,train,13,3,22,5,PLACED,PAID,54:31.3,885.74
972297,1081,prior,1,2,7,,CANCELLED,FAILED,54:31.3,982.46
1541242,1081,prior,2,3,20,8,CANCELLED,REFUNDED,54:31.3,235.93
3358345,1081,prior,3,5,12,9,PLACED,PAID,54:31.3,2398.01
32362,1081,prior,4,6,19,1,PLACED,FAILED,54:31.3,687.79
1841584,1081,prior,5,3,21,4,PLACED,FAILED,54:31.3,1535.56
1347249,1081,prior,6,4,11,8,PLACED,FAILED,54:31.3,303.9
743429,1081,prior,7,3,9,13,PLACED,PAID,54:31.3,1078.26
1922310,1081,train,8,5,11,30,DELIVERED,FAILED,54:31.3,413.04
379104,1082,prior,1,6,9,,CANCELLED,FAILED,54:31.3,1504.22
1988633,1082,prior,2,4,15,19,PLACED,FAILED,54:31.3,1286.42
2817987,1082,prior,3,3,20,13,PLACED,FAILED,54:31.3,2273.05
7581,1082,prior,4,1,19,30,PLACED,PAID,54:31.3,1292
2169422,1082,prior,5,5,20,18,CANCELLED,FAILED,54:31.3,2099.63
274117,1082,prior,6,5,16,21,CANCELLED,PAID,54:31.3,955
672896,1082,prior,7,1,18,30,DELIVERED,PAID,54:31.3,2402.94
1437041,1082,prior,8,3,18,30,DELIVERED,PAID,54:31.3,1761.29
1500721,1082,test,9,4,15,30,PLACED,FAILED,54:31.3,1139.82
3071306,1083,prior,1,1,13,,DELIVERED,REFUNDED,54:31.3,2174.12
3114697,1083,prior,2,1,9,14,CANCELLED,FAILED,54:31.3,1785.42
799923,1083,prior,3,5,22,18,DELIVERED,REFUNDED,54:31.3,800.32
3334940,1083,prior,4,0,21,16,DELIVERED,FAILED,54:31.3,626.68
1163379,1083,prior,5,6,18,13,PLACED,REFUNDED,54:31.3,796.74
2440520,1083,prior,6,0,22,15,PLACED,PAID,54:31.3,1913.75
678873,1083,prior,7,5,11,12,DELIVERED,PAID,54:31.3,2444.71
2396577,1083,prior,8,0,13,9,PLACED,FAILED,54:31.3,171.85
810872,1083,prior,9,0,17,7,DELIVERED,FAILED,54:31.3,1010.48
3199959,1083,prior,10,3,18,3,CANCELLED,FAILED,54:31.3,896.81
1719386,1083,prior,11,2,15,13,CANCELLED,REFUNDED,54:31.3,1170.38
810415,1083,prior,12,6,18,4,PLACED,FAILED,54:31.3,1328.67
66936,1083,prior,13,3,18,4,PLACED,REFUNDED,54:31.3,2449.72
54474,1083,prior,14,2,16,6,PLACED,PAID,54:31.3,161.45
1287300,1083,prior,15,1,18,6,DELIVERED,REFUNDED,54:31.3,278.15
883535,1083,prior,16,0,16,27,DELIVERED,FAILED,54:31.3,1980.12
2196581,1083,prior,17,0,15,14,DELIVERED,FAILED,54:31.3,1721.65
3397836,1083,prior,18,0,11,14,PLACED,FAILED,54:31.3,2127.92
1384299,1083,prior,19,2,19,16,CANCELLED,PAID,54:31.3,1078.42
1449775,1083,prior,20,3,19,15,PLACED,REFUNDED,54:31.3,398.84
527075,1083,test,21,0,12,18,CANCELLED,PAID,54:31.3,370.92
586018,1084,prior,1,1,18,,CANCELLED,FAILED,54:31.3,1058.21
3409232,1084,prior,2,5,15,4,PLACED,REFUNDED,54:31.3,1959.04
2524219,1084,prior,3,0,14,16,DELIVERED,FAILED,54:31.3,2381.17
524639,1084,prior,4,6,9,13,DELIVERED,REFUNDED,54:31.3,2141.64
57447,1084,prior,5,0,15,22,DELIVERED,REFUNDED,54:31.3,303.67
699580,1084,prior,6,6,11,6,DELIVERED,PAID,54:31.3,1642.63
2313536,1084,prior,7,0,12,30,CANCELLED,PAID,54:31.3,1343.98
386315,1084,prior,8,4,19,11,CANCELLED,REFUNDED,54:31.3,616.75
94356,1084,prior,9,5,16,8,CANCELLED,PAID,54:31.3,592.19
184991,1084,prior,10,3,21,12,DELIVERED,FAILED,54:31.3,1490.48
884669,1084,prior,11,5,16,9,DELIVERED,FAILED,54:31.3,1391.62
3315041,1084,prior,12,0,13,9,PLACED,REFUNDED,54:31.3,1790.96
297750,1084,prior,13,2,12,2,DELIVERED,REFUNDED,54:31.3,267.43
756231,1084,prior,14,4,10,2,PLACED,REFUNDED,54:31.3,310.21
1152096,1084,prior,15,0,12,3,DELIVERED,PAID,54:31.3,2089.53
2095235,1084,prior,16,5,13,12,CANCELLED,PAID,54:31.3,1897.3
394702,1084,prior,17,0,9,2,PLACED,PAID,54:31.3,1355.6
658349,1084,prior,18,5,10,5,PLACED,REFUNDED,54:31.3,1111.58
957662,1084,prior,19,4,11,13,CANCELLED,PAID,54:31.3,1334.36
1488443,1084,prior,20,5,16,22,DELIVERED,FAILED,54:31.3,2294.98
2200316,1084,prior,21,6,10,8,PLACED,REFUNDED,54:31.3,1808.21
600077,1084,prior,22,6,9,7,CANCELLED,REFUNDED,54:31.3,1242.72
2653120,1084,prior,23,0,8,8,PLACED,REFUNDED,54:31.3,1336.97
172403,1084,prior,24,6,10,13,PLACED,PAID,54:31.3,2443.19
639464,1084,prior,25,5,7,6,PLACED,FAILED,54:31.3,1894.23
679977,1084,prior,26,5,20,21,PLACED,PAID,54:31.3,2283.57
2760933,1084,prior,27,0,13,2,DELIVERED,PAID,54:31.3,1581.46
1794512,1084,prior,28,4,16,4,DELIVERED,FAILED,54:31.3,1847.8
2557282,1084,prior,29,6,9,2,DELIVERED,FAILED,54:31.3,325.24
3344497,1084,prior,30,3,17,4,PLACED,PAID,54:31.3,886.34
771745,1084,prior,31,5,12,2,DELIVERED,FAILED,54:31.3,2352.59
1581047,1084,prior,32,5,16,7,DELIVERED,REFUNDED,54:31.3,2149.39
497393,1084,prior,33,3,16,5,CANCELLED,REFUNDED,54:31.3,1575.83
2407138,1084,train,34,6,8,10,DELIVERED,REFUNDED,54:31.3,836
897482,1085,prior,1,4,10,,PLACED,FAILED,54:31.3,2297.31
1595389,1085,prior,2,3,8,6,PLACED,REFUNDED,54:31.3,1628.55
2627293,1085,prior,3,0,21,30,PLACED,REFUNDED,54:31.3,1970.74
2341197,1085,train,4,3,17,30,DELIVERED,REFUNDED,54:31.3,1799.82
745624,1086,prior,1,2,15,,PLACED,REFUNDED,54:31.3,1710.75
1820444,1086,prior,2,1,14,6,DELIVERED,PAID,54:31.3,2333.25
773127,1086,prior,3,3,13,2,CANCELLED,PAID,54:31.3,205.55
559780,1086,prior,4,0,13,4,PLACED,PAID,54:31.3,339.28
2403185,1086,prior,5,5,16,5,PLACED,FAILED,54:31.3,1682.31
604625,1086,train,6,1,10,3,DELIVERED,PAID,54:31.3,345.71
2543717,1087,prior,1,2,15,,DELIVERED,REFUNDED,54:31.3,1431.31
308133,1087,prior,2,4,14,30,DELIVERED,PAID,54:31.3,632.49
2251079,1087,prior,3,2,14,30,CANCELLED,REFUNDED,54:31.3,2187.47
3368749,1087,prior,4,1,13,30,DELIVERED,PAID,54:31.3,1504.21
3018942,1087,test,5,4,13,30,CANCELLED,PAID,54:31.3,1795.34
531479,1088,prior,1,1,13,,PLACED,PAID,54:31.3,1329.28
1227482,1088,prior,2,2,14,15,PLACED,PAID,54:31.3,365.41
2253075,1088,prior,3,2,16,7,PLACED,REFUNDED,54:31.3,724.27
1669137,1088,prior,4,3,22,30,CANCELLED,FAILED,54:31.3,2382.41
2309840,1088,prior,5,2,13,13,PLACED,FAILED,54:31.3,471.75
1145881,1088,prior,6,3,7,8,DELIVERED,REFUNDED,54:31.3,2392.9
633560,1088,prior,7,2,23,30,CANCELLED,FAILED,54:31.3,1577.61
2939170,1088,prior,8,2,14,14,DELIVERED,PAID,54:31.3,1767.03
2323723,1088,prior,9,2,22,30,PLACED,PAID,54:31.3,220.1
2267997,1088,prior,10,3,7,30,DELIVERED,FAILED,54:31.3,1802.34
3405732,1088,prior,11,0,9,30,CANCELLED,REFUNDED,54:31.3,2286.7
2550753,1088,prior,12,3,15,3,PLACED,PAID,54:31.3,512.32
3154346,1088,prior,13,2,23,6,CANCELLED,PAID,54:31.3,1406.35
2598300,1088,prior,14,2,13,7,CANCELLED,PAID,54:31.3,268.53
3103374,1088,prior,15,1,18,13,DELIVERED,PAID,54:31.3,2480.07
1542868,1088,train,16,3,7,2,DELIVERED,PAID,54:31.3,1166.37
1608066,1089,prior,1,0,12,,CANCELLED,FAILED,54:31.3,378
1422851,1089,prior,2,2,18,16,DELIVERED,FAILED,54:31.3,913.8
2356441,1089,prior,3,5,20,3,PLACED,PAID,54:31.3,1085.93
2364613,1089,prior,4,2,18,4,DELIVERED,REFUNDED,54:31.3,2178.06
2145660,1089,prior,5,0,19,5,DELIVERED,REFUNDED,54:31.3,1118.42
1109462,1089,prior,6,2,20,2,PLACED,REFUNDED,54:31.3,934.31
1867523,1089,prior,7,4,19,9,PLACED,FAILED,54:31.3,2216.94
1797850,1089,prior,8,4,11,7,CANCELLED,REFUNDED,54:31.3,351.15
2092932,1089,prior,9,6,18,9,PLACED,FAILED,54:31.3,1039.36
2900655,1089,prior,10,4,20,19,PLACED,FAILED,54:31.3,1233.93
2037113,1089,prior,11,1,16,18,DELIVERED,FAILED,54:31.3,1981.62
1824596,1089,prior,12,3,20,16,DELIVERED,PAID,54:31.3,1365.97
132606,1089,prior,13,0,19,18,DELIVERED,REFUNDED,54:31.3,1311.1
2292782,1089,prior,14,0,19,30,PLACED,PAID,54:31.3,2351.29
2161728,1089,prior,15,0,19,14,DELIVERED,PAID,54:31.3,2083.84
1111743,1089,train,16,0,18,14,DELIVERED,REFUNDED,54:31.3,711.9
1903707,1090,prior,1,5,15,,DELIVERED,FAILED,54:31.3,1214.91
2133302,1090,prior,2,3,7,5,CANCELLED,PAID,54:31.3,1650.73
1459671,1090,prior,3,4,12,1,CANCELLED,REFUNDED,54:31.3,1796.93
1383775,1090,prior,4,6,9,2,DELIVERED,FAILED,54:31.3,402.21
526858,1090,train,5,1,16,2,CANCELLED,FAILED,54:31.3,173.2
2258526,1091,prior,1,0,13,,CANCELLED,FAILED,54:31.3,1480.6
2154206,1091,prior,2,0,12,30,DELIVERED,FAILED,54:31.3,568.54
1598105,1091,prior,3,6,12,13,DELIVERED,PAID,54:31.3,2272.87
504490,1091,prior,4,6,16,28,PLACED,FAILED,54:31.3,576.9
1060258,1091,prior,5,0,15,15,CANCELLED,REFUNDED,54:31.3,481.35
51155,1091,train,6,3,10,30,CANCELLED,FAILED,54:31.3,2341.23
2021758,1092,prior,1,1,17,,PLACED,REFUNDED,54:31.3,2040.75
1994785,1092,prior,2,1,12,7,DELIVERED,PAID,54:31.3,323.27
1329533,1092,prior,3,0,17,6,PLACED,PAID,54:31.3,1426.35
48843,1092,prior,4,1,15,8,DELIVERED,REFUNDED,54:31.3,610.62
580703,1092,prior,5,4,15,3,CANCELLED,REFUNDED,54:31.3,422.8
221936,1092,prior,6,3,19,6,CANCELLED,PAID,54:31.3,1231.57
3346866,1092,prior,7,5,13,2,CANCELLED,PAID,54:31.3,830.42
1037067,1092,prior,8,2,16,4,CANCELLED,PAID,54:31.3,635.73
2933690,1092,test,9,4,16,9,DELIVERED,REFUNDED,54:31.3,1845.46
2697782,1093,prior,1,0,14,,PLACED,REFUNDED,54:31.3,1623.54
2416323,1093,prior,2,3,17,10,DELIVERED,REFUNDED,54:31.3,2448.86
1250147,1093,prior,3,1,12,5,DELIVERED,FAILED,54:31.3,2419.28
2613749,1093,prior,4,4,14,24,CANCELLED,REFUNDED,54:31.3,1817.76
1734395,1093,prior,5,1,13,11,DELIVERED,REFUNDED,54:31.3,2358.37
2254781,1093,prior,6,0,13,30,CANCELLED,REFUNDED,54:31.3,469.97
2642011,1093,prior,7,2,17,30,DELIVERED,PAID,54:31.3,924.32
1316273,1093,prior,8,0,12,12,DELIVERED,REFUNDED,54:31.3,1435.61
1594212,1093,train,9,0,19,7,DELIVERED,FAILED,54:31.3,748.88
230369,1094,prior,1,2,15,,DELIVERED,REFUNDED,54:31.3,580.95
1978073,1094,prior,2,4,7,16,PLACED,FAILED,54:31.3,2451.55
1155220,1094,prior,3,4,15,7,CANCELLED,FAILED,54:31.3,386.09
1724836,1094,prior,4,2,11,30,DELIVERED,PAID,54:31.3,769.66
2632452,1094,prior,5,2,11,7,PLACED,FAILED,54:31.3,302.21
1598697,1094,train,6,2,10,14,CANCELLED,FAILED,54:31.3,570.42
1656131,1095,prior,1,6,20,,CANCELLED,FAILED,54:31.3,2054.16
3294079,1095,prior,2,5,15,6,PLACED,PAID,54:31.3,1327.94
3176579,1095,prior,3,0,16,9,CANCELLED,REFUNDED,54:31.3,1369.4
1631405,1095,prior,4,6,8,13,DELIVERED,PAID,54:31.3,1763.54
1732040,1095,prior,5,0,12,8,PLACED,REFUNDED,54:31.3,1897.32
15078,1095,prior,6,2,23,23,CANCELLED,PAID,54:31.3,1548.1
1151020,1095,prior,7,0,16,5,CANCELLED,REFUNDED,54:31.3,617.41
2221504,1095,prior,8,1,10,22,PLACED,FAILED,54:31.3,151.32
1519145,1095,prior,9,5,13,11,DELIVERED,PAID,54:31.3,2426.83
1302201,1095,prior,10,0,17,9,CANCELLED,PAID,54:31.3,1584.06
476539,1095,prior,11,0,17,14,DELIVERED,REFUNDED,54:31.3,1765.67
3298171,1095,prior,12,4,8,11,CANCELLED,REFUNDED,54:31.3,1449.34
243796,1095,prior,13,0,16,17,CANCELLED,REFUNDED,54:31.3,197.69
2053456,1095,prior,14,0,13,14,CANCELLED,PAID,54:31.3,1376.84
2595572,1095,prior,15,0,12,7,PLACED,FAILED,54:31.3,1750.48
3266282,1095,prior,16,3,22,10,CANCELLED,FAILED,54:31.3,569.45
1129185,1095,prior,17,0,17,11,PLACED,REFUNDED,54:31.3,477.88
1084756,1095,prior,18,2,20,16,PLACED,REFUNDED,54:31.3,1570.65
1368180,1095,prior,19,0,9,5,CANCELLED,REFUNDED,54:31.3,1937.92
3134559,1095,prior,20,6,16,13,PLACED,REFUNDED,54:31.3,578.46
3375153,1095,prior,21,3,14,11,PLACED,PAID,54:31.3,1772.93
1535975,1095,prior,22,4,17,8,PLACED,PAID,54:31.3,1287.87
767692,1095,prior,23,1,19,4,DELIVERED,PAID,54:31.3,858.27
3125588,1095,prior,24,5,19,4,PLACED,FAILED,54:31.3,530.13
916111,1095,prior,25,6,11,22,CANCELLED,PAID,54:31.3,254.31
2686079,1095,prior,26,3,16,4,CANCELLED,REFUNDED,54:31.3,2218.6
265038,1095,prior,27,3,22,7,PLACED,PAID,54:31.3,230.24
2226059,1095,prior,28,5,21,30,CANCELLED,FAILED,54:31.3,1037.6
1043443,1095,prior,29,0,11,9,DELIVERED,REFUNDED,54:31.3,2020.95
239201,1095,prior,30,3,20,10,DELIVERED,FAILED,54:31.3,1903.93
2268383,1095,prior,31,0,15,4,DELIVERED,REFUNDED,54:31.3,472.25
327915,1095,train,32,3,18,3,PLACED,REFUNDED,54:31.3,540.64
506376,1096,prior,1,0,14,,PLACED,PAID,54:31.3,2456.05
1291628,1096,prior,2,0,17,7,DELIVERED,REFUNDED,54:31.3,687.13
2457237,1096,prior,3,2,15,9,DELIVERED,PAID,54:31.3,1691.51
535519,1096,prior,4,1,15,20,DELIVERED,REFUNDED,54:31.3,2153.98
2697291,1096,prior,5,0,11,6,CANCELLED,PAID,54:31.3,1463.65
1216021,1096,prior,6,2,18,9,CANCELLED,REFUNDED,54:31.3,1339.12
1398448,1096,prior,7,0,16,5,CANCELLED,PAID,54:31.3,2071.93
51714,1096,prior,8,0,12,7,CANCELLED,REFUNDED,54:31.3,1381.93
2527024,1096,prior,9,0,13,7,PLACED,FAILED,54:31.3,1377.46
828291,1096,prior,10,3,15,3,CANCELLED,FAILED,54:31.3,2136.88
3349491,1096,prior,11,0,13,4,DELIVERED,PAID,54:31.3,187.46
1016413,1096,prior,12,1,15,8,CANCELLED,REFUNDED,54:31.3,1191.3
2931337,1096,prior,13,3,17,2,PLACED,PAID,54:31.3,824.38
1660768,1096,prior,14,0,12,4,PLACED,REFUNDED,54:31.3,426.85
3319078,1096,prior,15,1,18,1,PLACED,PAID,54:31.3,1024.6
3405637,1096,prior,16,0,12,20,PLACED,REFUNDED,54:31.3,1520.58
2222720,1096,prior,17,0,16,7,CANCELLED,REFUNDED,54:31.3,2165.91
904168,1096,prior,18,1,16,8,PLACED,FAILED,54:31.3,221.52
2823230,1096,prior,19,1,14,14,DELIVERED,FAILED,54:31.3,1032.58
1295088,1096,test,20,0,20,6,DELIVERED,REFUNDED,54:31.3,2163.69
2055979,1097,prior,1,2,14,,PLACED,PAID,54:31.3,708.96
177600,1097,prior,2,2,15,28,DELIVERED,REFUNDED,54:31.3,2066.53
3128475,1097,prior,3,1,13,30,CANCELLED,REFUNDED,54:31.3,566.92
1205372,1097,test,4,3,16,30,CANCELLED,FAILED,54:31.3,826.46
457182,1098,prior,1,4,17,,CANCELLED,FAILED,54:31.3,1256.52
927896,1098,prior,2,1,9,30,DELIVERED,REFUNDED,54:31.3,578.41
925895,1098,prior,3,6,9,30,PLACED,FAILED,54:31.3,784.32
2784114,1098,test,4,4,19,12,CANCELLED,REFUNDED,54:31.3,1272.79
1252052,1099,prior,1,3,8,,DELIVERED,FAILED,54:31.3,1805.86
2461142,1099,prior,2,4,9,15,CANCELLED,REFUNDED,54:31.3,2272.18
3056082,1099,prior,3,1,0,4,CANCELLED,REFUNDED,54:31.3,2090.53
691308,1099,prior,4,5,9,4,CANCELLED,PAID,54:31.3,1837.61
